#	########################################
#	##### Peptide Assembling #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./filtered.psm.txt
#	
#	pep{Run1} = ./filtered.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 1
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 28
#	Target_Proteins_Before_Filtering = 3867
#	Total_Proteins_Before_Filtering = 3895
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 25
#	Target_Proteins_After_Filtering = 2839
#	Total_Proteins_After_Filtering = 2864
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.00873
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
{lipids|contig-32886000000_2,lipids|contig-41658000005_1,merged|26204_5,merged|34261_1,merged|52169_4,merged|52823_1,merged|53246_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-33317000008_1,merged|26261_4}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{lipids|contig-35317000006_2,merged|52830_2,t0|contig-30280000008_3,t0|contig-73587000014_12}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{lipids|contig-35317000006_3,merged|13083_1,merged|52830_3,merged|54952_3,merged|9361_2,t0|contig-73587000014_13}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-36367000002_2,merged|6995_3,t0|contig-81506000013_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{lipids|contig-36548000000_2,merged|3328_26}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{lipids|contig-38144000004_2,protein|contig-772000012_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{lipids|contig-38281000014_2,merged|37673_12,t0|contig-24648000007_3}	2	2	3	3	3.0	3.0	{N/A,N/A,N/A}	T
{lipids|contig-3878000007_5,t0|contig-4617000003_2}	3	3	3	3	3.0	3.0	{N/A,N/A}	T
{lipids|contig-3925000004_2,merged|21711_24}	2	2	8	8	8.0	8.0	{N/A,N/A}	T
{lipids|contig-3947000010_2,merged|1401_3,t0|contig-47190000008_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{lipids|contig-42602000011_2,merged|24545_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{lipids|contig-42813000005_1,merged|2307_2,merged|26983_3,protein|contig-39922000000_2,t0|contig-99921000014_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-473000014_1,merged|32330_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{lipids|contig-5826000008_1,merged|41831_1}	3	4	3	4	0.5714285714285714	0.57	{N/A,N/A}	T
{merged|10016_4,t0|contig-65332000006_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10031_60,merged|3342_6}	1	1	3	3	3.0	3.0	{N/A,N/A}	T
{merged|10037_28,merged|22058_11}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10037_3,merged|45107_1,t0|contig-24258000011_7}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|10072_3,merged|30095_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10145_1,merged|13736_22}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10161_7,merged|13462_5,merged|2339_9,merged|23693_4,merged|37572_2,merged|6147_15,t0|contig-27195000014_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10161_8,merged|13462_6,merged|21354_1,merged|2339_10,merged|23693_3,merged|37572_3,merged|42300_3,merged|6147_16}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10188_1,t0|contig-125390000003_1}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{merged|10188_3,t0|contig-61122000006_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10235_3,t0|contig-116975000010_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10260_1,merged|30165_1}	1	2	1	2	0.4	0.4	{N/A,N/A}	T
{merged|10299_11,t0|contig-27355000002_1}	3	3	3	3	3.0	3.0	{N/A,N/A}	T
{merged|1039_128,merged|23552_4,t0|contig-72785000011_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|1039_88,merged|26793_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10404_5,merged|23944_2,t0|contig-126542000013_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|10441_2,merged|12196_4,merged|14723_76,merged|33049_2,merged|43698_7,merged|4984_1,merged|6706_1,merged|7026_35,protein|contig-3304000011_1,protein|contig-433000003_1,protein|contig-845000000_1,t0|contig-113402000015_7,t0|contig-231000009_2,t0|contig-27946000012_1,t0|contig-32110000001_15,t0|contig-72645000011_3,t0|contig-75371000003_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10461_1,merged|10511_37,merged|11400_4,merged|24290_4,merged|30819_8,merged|31080_16,merged|38518_4,merged|6154_8,t0|contig-105665000010_1,t0|contig-115467000005_3,t0|contig-1462000008_1,t0|contig-1983000015_2,t0|contig-37464000014_2,t0|contig-3940000002_1,t0|contig-57151000008_1,t0|contig-65616000004_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10470_2,merged|37660_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10487_12,merged|1923_2,merged|3493_25,merged|4333_14,merged|5751_37}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{merged|10497_10,merged|11948_5,merged|4743_6,merged|48341_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|10497_2,merged|20635_2,merged|30320_2,merged|35778_3,merged|9868_16,t0|contig-1951000013_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10502_2,merged|18969_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10502_3,merged|18969_1}	11	14	11	14	7.0	7.0	{N/A,N/A}	T
{merged|10504_27,starch|contig-23262000013_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10507_27,merged|38780_4,merged|7931_6,protein|contig-54976000008_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|10507_61,merged|16045_1,t0|contig-34923000014_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|10507_62,t0|contig-34923000014_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10509_18,merged|28775_2}	3	3	4	4	4.0	4.0	{N/A,N/A}	T
{merged|10510_13,merged|22557_6,merged|2641_2,t0|contig-3487000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|10510_24,merged|40315_3}	4	4	4	4	4.0	4.0	{N/A,N/A}	T
{merged|10511_38,merged|24290_3,t0|contig-1983000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|10511_4,merged|1115_3,merged|1540_9,merged|1705_5,merged|19200_1,merged|24489_12,merged|26220_8,merged|7177_16,merged|9594_33,protein|contig-55276000010_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10511_60,merged|36879_2,merged|3710_5,merged|6746_5,merged|8381_3,merged|9418_1,protein|contig-14681000004_2,t0|contig-117794000005_1,t0|contig-1402000001_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10513_14,merged|10759_2,merged|16713_4,merged|36232_2,merged|48763_2,merged|4917_9,merged|52340_2,starch|contig-23708000011_2,t0|contig-30165000010_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10518_123,merged|13197_12}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10518_182,t0|contig-17779000003_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10518_201,merged|5009_7}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10518_28,t0|contig-2865000004_6}	3	3	4	4	4.0	4.0	{N/A,N/A}	T
{merged|10518_55,merged|13715_11}	2	6	2	8	0.47058823529411764	0.47	{N/A,N/A}	T
{merged|10518_67,merged|21441_7}	7	18	10	45	4.5	4.5	{N/A,N/A}	T
{merged|10518_89,t0|contig-107363000009_1,t0|contig-120346000002_1,t0|contig-81977000004_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|10518_94,t0|contig-2753000005_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10522_20,merged|39534_2}	2	3	2	3	1.0	1.0	{N/A,N/A}	T
{merged|10617_20,merged|1186_47,merged|13659_23,merged|14697_1,merged|30121_13,merged|34587_12,merged|5102_1,merged|9238_22,merged|9490_37,merged|9628_22,t0|contig-11917000002_1,t0|contig-128816000010_5,t0|contig-22020000011_1,t0|contig-2978000011_1,t0|contig-96792000006_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10676_79,merged|10693_33,merged|24374_15,merged|30491_2,t0|contig-65697000006_1,t0|contig-79752000004_6}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|10693_224,t0|contig-111154000008_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10693_228,t0|contig-86360000011_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10693_233,merged|5338_4}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{merged|10693_28,t0|contig-90905000004_1}	4	7	4	8	2.6666666666666665	2.67	{N/A,N/A}	T
{merged|10693_41,merged|40207_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|10873_38,t0|contig-129340000004_7}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11203_33,merged|16438_5,merged|986_5,starch|contig-156000010_1,t0|contig-1909000005_4,t0|contig-72388000006_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|11210_3,merged|16542_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11253_5,merged|12827_5,merged|13711_14,merged|14506_39,merged|23785_1,merged|38997_23,merged|48068_1,merged|5671_2,merged|5769_32,merged|790_1,merged|9702_1,t0|contig-114710000015_1,t0|contig-3630000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|11261_1,merged|15861_11,merged|31343_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|11330_6,merged|40514_17}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11330_7,merged|40514_16,protein|contig-61515000007_7}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|11363_1,merged|7234_149}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11453_5,merged|17334_6,merged|25452_2,merged|3092_16,merged|32460_2,merged|46876_5,merged|48133_14,merged|48200_79,merged|48467_16,merged|5963_7}	1	2	1	2	0.5	0.5	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|11463_3,merged|26840_35}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11601_6,merged|13122_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11601_90,merged|4779_13}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11628_1,merged|16767_74,merged|2802_2,merged|3280_7,merged|45033_4,merged|46547_46,merged|50432_1,merged|7228_34,merged|7250_217,t0|contig-25182000007_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|11673_3,merged|16808_100,merged|7545_13}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|11698_6,merged|1494_17,merged|20393_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|11722_3,protein|contig-10778000014_1}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{merged|11729_2,merged|12253_32}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11734_123,merged|9129_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|11775_1,t0|contig-2454000014_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|1177_2,merged|12644_18,merged|13757_38,merged|30851_6,merged|48541_1,merged|48541_2,merged|4900_17}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|1181_3,merged|13318_2,merged|16374_2,merged|20638_2,merged|30847_31,merged|44762_7,t0|contig-15634000012_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|1186_22,merged|34587_37,merged|37331_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|1186_23,merged|34587_36,merged|37331_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|1186_30,merged|34587_29,merged|38197_7}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|1186_42,merged|34587_17,t0|contig-14110000001_13}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A}	T
{merged|1186_54,merged|17818_5,merged|34587_5,t0|contig-14110000001_1}	1	3	1	4	1.3333333333333333	1.33	{N/A,N/A,N/A,N/A}	T
{merged|1186_57,merged|25679_2,merged|34587_2,t0|contig-79028000002_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|11888_5,merged|16790_6,merged|28610_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|11926_5,merged|21756_2,merged|6794_7}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A}	T
{merged|12000_1,merged|1471_56}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{merged|12329_8,merged|32798_5}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|12377_5,merged|13755_11,merged|19657_44}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|12428_11,merged|14544_53}	1	2	1	2	0.5	0.5	{N/A,N/A}	T
{merged|12493_13,merged|32021_16,merged|37669_7,merged|42785_8,merged|4392_13,merged|45748_3,merged|7219_72,merged|7221_4,t0|contig-2664000015_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|12493_2,merged|35159_2,t0|contig-2838000015_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|12493_8,t0|contig-19540000010_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|12521_2,merged|3210_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|12522_4,t0|contig-53606000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|12567_2,merged|6647_4,t0|contig-21458000009_1}	1	2	1	2	1.0	1.0	{N/A,N/A,N/A}	T
{merged|12641_15,protein|contig-61677000010_6}	2	3	3	4	2.0	2.0	{N/A,N/A}	T
{merged|1267_3,merged|22171_33,merged|3537_2,merged|3969_2,merged|763_17,t0|contig-140000010_1,t0|contig-49001000015_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|12688_2,merged|7218_19,t0|contig-4461000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|12842_2,t0|contig-57951000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|12843_1,t0|contig-61570000006_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|12858_13,t0|contig-49796000012_2}	1	2	1	2	0.5	0.5	{N/A,N/A}	T
{merged|12915_3,t0|contig-79653000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|12918_2,t0|contig-6977000012_3}	1	1	2	2	2.0	2.0	{N/A,N/A}	T
{merged|12937_7,merged|21315_20,merged|22134_16,merged|27859_2,merged|37152_3,merged|48675_10,t0|contig-127953000000_4,t0|contig-17018000000_1,t0|contig-17920000009_1,t0|contig-55980000001_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|12994_1,merged|19381_9}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13001_6,merged|6014_9}	1	4	1	4	0.8	0.8	{N/A,N/A}	T
{merged|13111_11,merged|1885_2,merged|7817_14,t0|contig-128346000013_16,t0|contig-129204000014_22,t0|contig-129242000014_8,t0|contig-15878000001_2,t0|contig-2243000008_2,t0|contig-36103000006_1,t0|contig-4085000008_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|13170_8,merged|14572_23,merged|24846_2,merged|2771_1,merged|6994_4,t0|contig-109832000001_2,t0|contig-128926000008_8,t0|contig-17773000006_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|13201_1,merged|24440_15,merged|33081_51,merged|7181_1,merged|7230_18,t0|contig-3383000008_1,t0|contig-58138000004_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|13465_3,protein|contig-32873000002_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13651_3,merged|4636_3,t0|contig-15606000004_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|13659_33,merged|9490_48,t0|contig-8988000000_8}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|13659_4,merged|9490_18,protein|contig-2827000014_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|13659_6,merged|9490_20}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13659_8,t0|contig-56768000007_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13672_4,merged|19001_49}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{merged|13674_5,merged|35963_8}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13687_3,merged|37727_8}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13696_15,merged|3577_25,merged|7208_11}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|13699_74,t0|contig-5636000014_11}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13709_24,merged|1696_20,merged|1727_3,merged|3019_1,merged|30913_3,merged|7213_60}	1	1	4	4	4.0	4.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|13717_15,t0|contig-7825000010_1,t0|contig-83965000013_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|13721_13,t0|contig-14665000012_2,t0|contig-31374000002_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|13736_18,merged|7203_17}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13762_116,t0|contig-411000000_6}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13762_130,t0|contig-411000000_19}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|13794_1,merged|26798_6}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|1418_10,t0|contig-22510000002_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|1427_12,merged|16938_1,merged|22019_3,merged|27601_10,merged|31167_1,merged|50981_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|14447_2,merged|41594_2,t0|contig-79626000015_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|14505_45,t0|contig-98084000004_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|14533_1,merged|4929_10,merged|54584_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|14533_5,t0|contig-96458000006_1}	1	2	1	2	0.5	0.5	{N/A,N/A}	T
{merged|14546_4,merged|50848_105,merged|52136_2}	2	4	2	4	0.16666666666666666	0.17	{N/A,N/A,N/A}	T
{merged|14610_3,merged|17405_20,merged|20655_3,merged|22688_11,merged|24013_1,merged|24089_3,merged|24471_60,merged|31345_43,merged|36155_1,merged|3698_3,merged|3726_6,merged|37467_2,merged|42098_1,merged|46302_3,merged|50074_5,merged|50117_15,merged|51703_1,merged|51828_5,merged|6636_10,merged|7196_16,t0|contig-119459000013_2,t0|contig-1282000014_3,t0|contig-12823000006_2,t0|contig-128941000008_20,t0|contig-2743000010_2,t0|contig-3994000014_1,t0|contig-49231000009_7,t0|contig-71390000012_4}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|14698_9,merged|7243_106,merged|9868_57,t0|contig-25825000008_1,t0|contig-2768000014_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{merged|1471_30,merged|18873_4,merged|24522_8,merged|8071_10,t0|contig-3890000006_1,t0|contig-4549000015_3,t0|contig-4907000003_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|14723_2,t0|contig-129204000014_36,t0|contig-56604000009_2,t0|contig-85154000001_2}	1	2	1	2	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|14751_3,t0|contig-28829000009_3}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{merged|14751_4,merged|9885_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|14857_2,merged|35060_2,merged|6781_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|14892_8,t0|contig-128340000013_5}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|1498_1,merged|2089_20,merged|50477_6,merged|50847_43,starch|contig-34863000000_8}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{merged|15016_2,t0|contig-126620000006_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|15041_4,merged|52340_17,protein|contig-12463000014_1,protein|contig-54730000009_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|15414_10,merged|22060_31}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|15435_1,merged|33184_16,merged|35932_1,merged|9086_7,merged|9958_5,t0|contig-100999000002_1,t0|contig-116517000006_2,t0|contig-129207000004_1,t0|contig-1322000004_1,t0|contig-88203000000_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|15539_4,merged|9238_15}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|15792_3,merged|38492_12,merged|38672_2,merged|7219_50}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|15920_2,protein|contig-13405000004_2}	2	12	3	19	1.7272727272727273	1.73	{N/A,N/A}	T
{merged|16072_1,t0|contig-129164000014_12}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16138_1,t0|contig-31978000001_1,t0|contig-714000013_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|16213_7,t0|contig-6847000002_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16327_2,merged|31764_1,merged|31764_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|16335_1,merged|16812_11,merged|18558_3,merged|19622_36,merged|19622_37,merged|36654_22,merged|4800_8,merged|7099_5,merged|7916_3,merged|8425_5,t0|contig-105543000005_1,t0|contig-128384000009_20,t0|contig-128595000001_1,t0|contig-17509000008_2,t0|contig-1918000011_1,t0|contig-4149000014_1,t0|contig-508000002_3,t0|contig-6742000012_2,t0|contig-88714000009_4,t0|contig-9564000002_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{merged|16339_2,merged|19512_18}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{merged|16350_5,merged|3778_66,t0|contig-25176000015_2,t0|contig-4127000008_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|16411_9,merged|6218_5}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16415_4,merged|9841_10,t0|contig-58377000014_5,t0|contig-8276000012_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|16490_4,merged|828_43}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16548_14,merged|16810_23}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16690_15,merged|46785_3,protein|contig-32159000005_2}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A}	T
{merged|16746_4,merged|51099_5}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16754_15,merged|21185_3,merged|47303_2,protein|contig-47000013_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{merged|16767_2,merged|19991_6,merged|20611_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{merged|16771_11,merged|50846_14}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16785_31,merged|42437_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16785_40,merged|43578_3,merged|8742_73}	3	6	3	6	3.0	3.0	{N/A,N/A,N/A}	T
{merged|16788_19,merged|50372_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16788_5,t0|contig-1414000001_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{merged|16790_10,merged|46869_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
